table_name,code,code_system,display,row_count,distinct_patient_count
condition,D00.0,http://hl7.org/fhir/sid/icd-10,"Carcinoma in situ of lip, oral cavity and pharynx",9,9
condition,K05.4,http://hl7.org/fhir/sid/icd-10,Periodontosis,9,9
condition,C79.51,http://hl7.org/fhir/sid/icd-10,Secondary malignant neoplasm of bone,9,9
medication_request,979468,http://www.nlm.nih.gov/research/umls/rxnorm,hydrochlorothiazide 12.5 MG / losartan potassium 50 MG Oral Tablet,9,9
medication_request,859751,http://www.nlm.nih.gov/research/umls/rxnorm,rosuvastatin calcium 20 MG Oral Tablet,9,9
medication_request,197905,http://www.nlm.nih.gov/research/umls/rxnorm,lovastatin 40 MG Oral Tablet,9,9
procedure,D9450,http://www.ada.org/cdt,case presentation subsequent to detailed and extensive treatment planning,9,9
procedure,D7282,http://www.ada.org/cdt,mobilization of erupted or malpositioned tooth to aid eruption,9,9
procedure,D7295,http://www.ada.org/cdt,harvest of bone for use in autogenous grafting procedure,9,9
procedure,D7971,http://www.ada.org/cdt,excision of pericoronal gingiva,9,9
procedure,D2799,http://www.ada.org/cdt,interim crown  further treatment or completion of diagnosis necessary prior to final impression,9,9
medication_request,808917,http://www.nlm.nih.gov/research/umls/rxnorm,fosfomycin 3000 MG Granules for Oral Solution,9,9
medication_request,859419,http://www.nlm.nih.gov/research/umls/rxnorm,rosuvastatin calcium 40 MG Oral Tablet,9,9
observation,85343-2,http://loinc.org,"Lymph nodes with macrometastases [#] in Cancer specimen by Light microscopy",9,9
procedure,D7292,http://www.ada.org/cdt,placement of temporary anchorage device [screw retained plate] requiring flap,9,9
condition,111287006,http://snomed.info/sct,Tricuspid valve regurgitation (disorder),9,9
medication_request,859747,http://www.nlm.nih.gov/research/umls/rxnorm,rosuvastatin calcium 10 MG Oral Tablet,9,9
procedure,D7412,http://www.ada.org/cdt,excision of benign lesion complicated,9,9
condition,M26.621,http://hl7.org/fhir/sid/icd-10,Arthralgia of right temporomandibular joint,9,9
condition,M27.69,http://hl7.org/fhir/sid/icd-10,Other endosseous dental implant failure,8,8
condition,C79.89,http://hl7.org/fhir/sid/icd-10,Secondary malignant neoplasm of other specified sites,8,8
condition,C08.9,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of major salivary gland, unspecified",8,8
condition,C02.2,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of ventral surface of tongue,8,8
condition,K08.22,http://hl7.org/fhir/sid/icd-10,Moderate atrophy of the mandible,9,8
condition,15724005,http://snomed.info/sct,Fracture of vertebral column without spinal cord injury (disorder),8,8
condition,C02.3,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of anterior two-thirds of tongue, part unspecified",8,8
medication_request,313185,http://www.nlm.nih.gov/research/umls/rxnorm,Tacrine 10 MG Oral Capsule,8,8
medication_request,200031,http://www.nlm.nih.gov/research/umls/rxnorm,carvedilol 6.25 MG Oral Tablet,8,8
medication_request,197886,http://www.nlm.nih.gov/research/umls/rxnorm,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,8,8
medication_request,833135,http://www.nlm.nih.gov/research/umls/rxnorm,Milnacipran hydrochloride 100 MG Oral Tablet,11,8
medication_request,105585,http://www.nlm.nih.gov/research/umls/rxnorm,Methotrexate 2.5 MG Oral Tablet,8,8
procedure,D4921,http://www.ada.org/cdt,gingival irrigation with a medicinal agent  per quadrant,8,8
procedure,D7321,http://www.ada.org/cdt,"alveoloplasty not in conjunction with extractions - one to three teeth or tooth spaces, per quadrant",8,8
procedure,D5520,http://www.ada.org/cdt,replace missing or broken teeth  complete denture each tooth,9,8
procedure,D2790,http://www.ada.org/cdt,crown  full cast high noble metal,8,8
procedure,303653007,http://snomed.info/sct,Computed tomography of head (procedure),8,8
procedure,D7970,http://www.ada.org/cdt,excision of hyperplastic tissue - per arch,8,8
procedure,D5411,http://www.ada.org/cdt,adjust complete denture  mandibular,10,8
procedure,396487001,http://snomed.info/sct,Sentinel lymph node biopsy (procedure),8,8
procedure,443497002,http://snomed.info/sct,Excision of sentinel lymph node (procedure),8,8
procedure,D6752,http://www.ada.org/cdt,retainer crown - porcelain fused to noble metal,8,8
procedure,387685009,http://snomed.info/sct,Surgical manipulation of shoulder joint (procedure),8,8
condition,609496007,http://snomed.info/sct,Complication occurring during pregnancy (disorder),8,8
condition,87628006,http://snomed.info/sct,Bacterial infectious disease (disorder),8,8
condition,195967001,http://snomed.info/sct,Asthma (disorder),8,8
condition,66857006,http://snomed.info/sct,Hemoptysis (finding),8,8
condition,C09.1,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of tonsillar pillar (anterior) (posterior),8,8
condition,C44.42,http://hl7.org/fhir/sid/icd-10,Squamous cell carcinoma of skin of scalp and neck,8,8
medication_request,197541,http://www.nlm.nih.gov/research/umls/rxnorm,Colchicine 0.6 MG Oral Tablet,10,8
condition,M26.632,http://hl7.org/fhir/sid/icd-10,Articular disc disorder of left temporomandibular joint,8,8
procedure,D6068,http://www.ada.org/cdt,abutment supported retainer for porcelain/ceramic FPD,8,8
procedure,61594008,http://snomed.info/sct,Microbial culture (procedure),8,8
medication_request,856448,http://www.nlm.nih.gov/research/umls/rxnorm,propranolol hydrochloride 10 MG Oral Tablet,8,8
condition,C06.1,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of vestibule of mouth,8,8
condition,C06.2,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of retromolar area,8,8
medication_request,751623,http://www.nlm.nih.gov/research/umls/rxnorm,nebivolol 5 MG Oral Tablet [Bystolic],8,8
procedure,D8060,http://www.ada.org/cdt,D8060,8,8
medication_request,197904,http://www.nlm.nih.gov/research/umls/rxnorm,lovastatin 20 MG Oral Tablet,8,8
procedure,D4249,http://www.ada.org/cdt,clinical crown lengthening  hard tissue,8,8
procedure,D7921,http://www.ada.org/cdt,collection and application of autologous blood concentrate product,9,8
condition,47505003,http://snomed.info/sct,Posttraumatic stress disorder (disorder),7,7
condition,K12.30,http://hl7.org/fhir/sid/icd-10,"Oral mucositis (ulcerative), unspecified",7,7
condition,K05.21,http://hl7.org/fhir/sid/icd-10,"Aggressive periodontitis, localized",7,7
condition,398152000,http://snomed.info/sct,Poor muscle tone (finding),7,7
condition,161622006,http://snomed.info/sct,History of lower limb amputation (situation),7,7
medication_request,898690,http://www.nlm.nih.gov/research/umls/rxnorm,benazepril hydrochloride 20 MG Oral Tablet,7,7
medication_request,197887,http://www.nlm.nih.gov/research/umls/rxnorm,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,7,7
medication_request,197379,http://www.nlm.nih.gov/research/umls/rxnorm,atenolol 100 MG Oral Tablet,7,7
medication_request,241834,http://www.nlm.nih.gov/research/umls/rxnorm,"cycloSPORINE, modified 100 MG Oral Capsule",12,7
medication_request,212446,http://www.nlm.nih.gov/research/umls/rxnorm,azithromycin 250 MG Oral Tablet [Zithromax],7,7
procedure,D5862,http://www.ada.org/cdt,precision attachment by report,7,7
procedure,D9952,http://www.ada.org/cdt,occlusal adjustment  complete,7,7
procedure,266753000,http://snomed.info/sct,Referral for laboratory tests (procedure),7,7
procedure,165355002,http://snomed.info/sct,Patient informed - test result (situation),7,7
procedure,182777000,http://snomed.info/sct,Monitoring of patient (regime/therapy),113,7
procedure,241615005,http://snomed.info/sct,Magnetic resonance imaging of breast (procedure),7,7
procedure,410299006,http://snomed.info/sct,"Lab findings education, guidance, and counseling (procedure)",7,7
procedure,D6069,http://www.ada.org/cdt,abutment supported retainer for porcelain fused to metal FPD (high noble metal),7,7
procedure,709979004,http://snomed.info/sct,Doppler ultrasonography of artery (procedure),7,7
procedure,223484005,http://snomed.info/sct,Discussion about treatment (procedure),7,7
condition,53827007,http://snomed.info/sct,Excessive salivation (disorder),7,7
condition,C04.0,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of anterior floor of mouth,7,7
encounter,185316007,http://snomed.info/sct,Indirect encounter (procedure),7,7
procedure,D6751,http://www.ada.org/cdt,retainer crown  porcelain fused to predominantly base metal,8,7
medication_request,856457,http://www.nlm.nih.gov/research/umls/rxnorm,propranolol hydrochloride 20 MG Oral Tablet,7,7
procedure,D0380,http://www.ada.org/cdt,cone beam CT image capture with limited field of view - less than one whole jaw,7,7
condition,K04.02,http://hl7.org/fhir/sid/icd-10,Irreversible pulpitis,7,7
condition,K06.010,http://hl7.org/fhir/sid/icd-10,"Localized gingival recession, unspecified",7,7
procedure,225337009,http://snomed.info/sct,Suicide risk assessment (procedure),13,7
procedure,D8690,http://www.ada.org/cdt,D8690,7,7
observation,75443-2,http://loinc.org,Mental health Outpatient Note,189,7
procedure,385892002,http://snomed.info/sct,Mental health screening (procedure),7,7
procedure,D0415,http://www.ada.org/cdt,collection of microorganisms for culture and sensitivity,7,7
procedure,384682003,http://snomed.info/sct,Multidisciplinary care conference (procedure),7,7
condition,234466008,http://snomed.info/sct,Acquired coagulation disorder (disorder),7,7
condition,127295002,http://snomed.info/sct,Traumatic brain injury (disorder),6,6
condition,K08.101,http://hl7.org/fhir/sid/icd-10,"Complete loss of teeth, unspecified cause, class I",6,6
condition,K04.9,http://hl7.org/fhir/sid/icd-10,Other and unspecified diseases of pulp and periapical tissues,6,6
condition,80753001,http://snomed.info/sct,Arrested dental caries,6,6
condition,K09.1,http://hl7.org/fhir/sid/icd-10,Developmental (nonodontogenic) cysts of oral region,6,6
condition,K03.2,http://hl7.org/fhir/sid/icd-10,Erosion of teeth,6,6
condition,62718007,http://snomed.info/sct,Dribbling from mouth (finding),6,6
condition,37849005,http://snomed.info/sct,Congenital uterine anomaly (disorder),6,6
condition,M27.62,http://hl7.org/fhir/sid/icd-10,Post-osseointegration biological failure of dental implant,6,6
condition,K08.539,http://hl7.org/fhir/sid/icd-10,"Fractured dental restorative material, unspecified",6,6
condition,K08.23,http://hl7.org/fhir/sid/icd-10,Severe atrophy of the mandible,6,6
medication_request,105078,http://www.nlm.nih.gov/research/umls/rxnorm,Penicillin G 375 MG/ML Injectable Solution,6,6
medication_request,1437975,http://www.nlm.nih.gov/research/umls/rxnorm,Glycopyrrolate 1.5 MG Oral Tablet [Glycate],6,6
encounter,449214001,http://snomed.info/sct,Transfer to stepdown unit (procedure),6,6
procedure,D8660,http://www.ada.org/cdt,preorthodontic treatment examination to monitor growth and development,6,6
procedure,D6065,http://www.ada.org/cdt,implant supported porcelain/ceramic crown,6,6
procedure,D7461,http://www.ada.org/cdt,removal of benign nonodontogenic cyst or tumor  lesion diameter greater than 1.25 cm,6,6
procedure,D0290,http://www.ada.org/cdt,D0290,6,6
procedure,D5821,http://www.ada.org/cdt,"interim partial denture (including retentive/clasping materials, rests, and teeth), mandibular",6,6
procedure,770695002,http://snomed.info/sct,Referral to spinal surgery service (procedure),6,6
procedure,177157003,http://snomed.info/sct,Spontaneous breech delivery (procedure),6,6
procedure,D1204,http://www.ada.org/cdt,D1204,6,6
procedure,D8210,http://www.ada.org/cdt,removable appliance therapy,8,6
procedure,D6055,http://www.ada.org/cdt,connecting bar - implant supported or abutment supported,6,6
procedure,D4277,http://www.ada.org/cdt,"free soft tissue graft procedure (including recipient and donor surgical sites) first tooth, implant or edentulous tooth position in graft",6,6
procedure,D9212,http://www.ada.org/cdt,trigeminal division block anesthesia,6,6
procedure,D5850,http://www.ada.org/cdt,"tissue conditioning, maxillary",6,6
condition,K05.321,http://hl7.org/fhir/sid/icd-10,"Chronic periodontitis, generalized, slight",6,6
condition,M27.3,http://hl7.org/fhir/sid/icd-10,Alveolitis of jaws,6,6
condition,Z13.6,http://hl7.org/fhir/sid/icd-10,Encounter for screening for cardiovascular disorders,6,6
procedure,D6076,http://www.ada.org/cdt,implant supported retainer for FPD - porcelain fused to high noble alloys,6,6
procedure,D0371,http://www.ada.org/cdt,sialoendoscopy capture and interpretation,6,6
condition,C43.0,http://hl7.org/fhir/sid/icd-10,Malignant melanoma of lip,6,6
condition,C02.8,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of overlapping sites of tongue,6,6
medication_request,349199,http://www.nlm.nih.gov/research/umls/rxnorm,valsartan 80 MG Oral Tablet,6,6
procedure,D0365,http://www.ada.org/cdt,cone beam CT capture and interpretation with field of view of one full dental arch - mandible,6,6
procedure,D4264,http://www.ada.org/cdt,bone replacement graft - retained natural tooth - each additional site in quadrant,6,6
condition,K08.439,http://hl7.org/fhir/sid/icd-10,"Partial loss of teeth due to caries, unspecified class",6,6
procedure,399217008,http://snomed.info/sct,Cardioassist by aortic balloon pump (procedure),6,6
procedure,386510005,http://snomed.info/sct,Amputation care (regime/therapy),6,6
medication_request,1363309,http://www.nlm.nih.gov/research/umls/rxnorm,Chlorpheniramine Maleate 4 MG Oral Tablet,6,6
procedure,D7413,http://www.ada.org/cdt,excision of malignant lesion up to 1.25 cm,6,6
procedure,D5422,http://www.ada.org/cdt,adjust partial denture - mandibular,6,6
procedure,D2791,http://www.ada.org/cdt,crown  full cast predominantly base metal,6,6
medication_request,200096,http://www.nlm.nih.gov/research/umls/rxnorm,irbesartan 300 MG Oral Tablet,6,6
condition,K02.51,http://hl7.org/fhir/sid/icd-10,Dental caries on pit and fissure surface limited to enamel,6,6
condition,22253000,http://snomed.info/sct,Pain (finding),6,6
condition,K08.431,http://hl7.org/fhir/sid/icd-10,"Partial loss of teeth due to caries, class I",5,5
condition,M26.6,http://hl7.org/fhir/sid/icd-10,Temporomandibular joint disorders,5,5
condition,K00.7,http://hl7.org/fhir/sid/icd-10,Teething syndrome,5,5
condition,152621000119105,http://snomed.info/sct,History of allotransplantation of bone marrow (situation),5,5
condition,M26.633,http://hl7.org/fhir/sid/icd-10,Articular disc disorder of bilateral temporomandibular joint,5,5
condition,C50.912,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of unspecified site of left female breast,5,5
condition,K08.404,http://hl7.org/fhir/sid/icd-10,"Partial loss of teeth, unspecified cause, class IV",5,5
condition,360431007,http://snomed.info/sct,Embedded tooth,5,5
condition,70931000,http://snomed.info/sct,Pathological resorption of tooth,5,5
condition,C08.0,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of submandibular gland,5,5
condition,M26.631,http://hl7.org/fhir/sid/icd-10,Articular disc disorder of right temporomandibular joint,5,5
medication_request,1014678,http://www.nlm.nih.gov/research/umls/rxnorm,cetirizine hydrochloride 10 MG Oral Tablet,5,5
medication_request,476556,http://www.nlm.nih.gov/research/umls/rxnorm,emtricitabine 200 MG / tenofovir disoproxil fumarate 300 MG Oral Tablet,35,5
