table_name,code,code_system,display,row_count,distinct_patient_count
procedure,D7413,http://www.ada.org/cdt,excision of malignant lesion up to 1.25 cm,10,10
procedure,D7465,http://www.ada.org/cdt,"destruction of lesion(s) by physical or chemical method, by report",10,10
procedure,38102005,http://snomed.info/sct,Cholecystectomy (procedure),10,10
medication_request,476556,http://www.nlm.nih.gov/research/umls/rxnorm,emtricitabine 200 MG / tenofovir disoproxil fumarate 300 MG Oral Tablet,85,10
condition,C32.3,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of laryngeal cartilage,10,10
procedure,D7460,http://www.ada.org/cdt,removal of benign nonodontogenic cyst or tumor - lesion diameter up to 1.25 cm,10,10
procedure,D1352,http://www.ada.org/cdt,preventive resin restoration in a moderate to high caries risk patient  permanent tooth,10,10
procedure,D5811,http://www.ada.org/cdt,interim complete denture (mandibular),10,10
condition,K06.3,http://hl7.org/fhir/sid/icd-10,Horizontal alveolar bone loss,10,10
condition,K08.24,http://hl7.org/fhir/sid/icd-10,Minimal atrophy of maxilla,10,10
procedure,447759004,http://snomed.info/sct,Brachytherapy of breast (procedure),10,10
condition,K05.11,http://hl7.org/fhir/sid/icd-10,"Chronic gingivitis, non-plaque induced",10,10
procedure,D6114,http://www.ada.org/cdt,implant /abutment supported fixed denture for edentulous arch - maxillary,10,10
condition,C00.4,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of lower lip, inner aspect",10,10
medication_request,636045,http://www.nlm.nih.gov/research/umls/rxnorm,hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet,10,10
condition,246677007,http://snomed.info/sct,Passive conjunctival congestion (finding),10,10
medication_request,979464,http://www.nlm.nih.gov/research/umls/rxnorm,hydrochlorothiazide 12.5 MG / losartan potassium 100 MG Oral Tablet,10,10
condition,C50.919,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of unspecified site of unspecified female breast,10,10
condition,266421008,http://snomed.info/sct,Dental arch relationship anomaly,9,9
condition,C79.51,http://hl7.org/fhir/sid/icd-10,Secondary malignant neoplasm of bone,9,9
condition,C56.9,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of unspecified ovary,9,9
condition,M26.52,http://hl7.org/fhir/sid/icd-10,Limited mandibular range of motion,9,9
procedure,D1515,http://www.ada.org/cdt,D1515,9,9
procedure,D2792,http://www.ada.org/cdt,crown  full cast noble metal,9,9
procedure,D9212,http://www.ada.org/cdt,trigeminal division block anesthesia,9,9
procedure,D7911,http://www.ada.org/cdt,complicated suture - up to 5 cm,9,9
procedure,D7414,http://www.ada.org/cdt,excision of malignant lesion greater than 1.25 cm,9,9
procedure,9905009,http://snomed.info/sct,Loop colostomy (procedure),9,9
condition,K03.89,http://hl7.org/fhir/sid/icd-10,Other specified diseases of hard tissues of teeth,9,9
medication_request,200096,http://www.nlm.nih.gov/research/umls/rxnorm,irbesartan 300 MG Oral Tablet,9,9
medication_request,856519,http://www.nlm.nih.gov/research/umls/rxnorm,propranolol hydrochloride 40 MG Oral Tablet,9,9
procedure,D6101,http://www.ada.org/cdt,"debridement of a peri-implant defect or defects surrounding a single implant, and surface cleaning of the exposed implant surfaces, including flap entry and closure",9,9
procedure,D7461,http://www.ada.org/cdt,removal of benign nonodontogenic cyst or tumor  lesion diameter greater than 1.25 cm,9,9
procedure,116863004,http://snomed.info/sct,Transfusion of red blood cells (procedure),9,9
medication_request,866429,http://www.nlm.nih.gov/research/umls/rxnorm,24 HR metoprolol succinate 25 MG Extended Release Oral Tablet [Toprol],9,9
medication_request,197903,http://www.nlm.nih.gov/research/umls/rxnorm,lovastatin 10 MG Oral Tablet,9,9
procedure,D7291,http://www.ada.org/cdt,transseptal fiberotomy/supra crestal fiberotomy by report,9,9
condition,K02.6,http://hl7.org/fhir/sid/icd-10,Dental caries on smooth surface,9,9
condition,S02.2XXA,http://hl7.org/fhir/sid/icd-10,"Fracture of nasal bones, initial encounter for closed fracture",9,9
condition,15802004,http://snomed.info/sct,Dystonia (disorder),9,9
procedure,33633005,http://snomed.info/sct,Prescription of drug (procedure),9,9
procedure,D2643,http://www.ada.org/cdt,onlay  porcelain/ceramic  three surfaces,9,9
procedure,D9440,http://www.ada.org/cdt,office visit  after regularly scheduled hours,9,9
medication_request,856457,http://www.nlm.nih.gov/research/umls/rxnorm,propranolol hydrochloride 20 MG Oral Tablet,9,9
condition,157265008,http://snomed.info/sct,Dislocation of hip joint (disorder),8,8
condition,K00.7,http://hl7.org/fhir/sid/icd-10,Teething syndrome,8,8
condition,C02.4,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of lingual tonsil,8,8
condition,D02.0,http://hl7.org/fhir/sid/icd-10,Carcinoma in situ of larynx,8,8
condition,C90.01,http://hl7.org/fhir/sid/icd-10,Multiple myeloma in remission,8,8
condition,M26.602,http://hl7.org/fhir/sid/icd-10,"Left temporomandibular joint disorder, unspecified",8,8
condition,K00.8,http://hl7.org/fhir/sid/icd-10,Other disorders of tooth development,8,8
condition,M26.30,http://hl7.org/fhir/sid/icd-10,Unspecified anomaly of tooth position of fully erupted tooth or teeth,8,8
condition,C31.9,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of accessory sinus, unspecified",8,8
condition,S02.602A,http://hl7.org/fhir/sid/icd-10,"Fracture of unspecified part of body of left mandible, initial encounter for closed fracture",8,8
condition,M26.631,http://hl7.org/fhir/sid/icd-10,Articular disc disorder of right temporomandibular joint,8,8
medication_request,827075,http://www.nlm.nih.gov/research/umls/rxnorm,nebivolol 20 MG Oral Tablet [Bystolic],8,8
medication_request,200285,http://www.nlm.nih.gov/research/umls/rxnorm,hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet,8,8
procedure,D6012,http://www.ada.org/cdt,surgical placement of interim implant body for transitional prosthesis: endosteal implant,8,8
procedure,D6793,http://www.ada.org/cdt,interim retainer crown  further treatment or completion of diagnosis necessary prior to final impression,8,8
procedure,D5932,http://www.ada.org/cdt,"obturator prosthesis, definitive",8,8
procedure,D5982,http://www.ada.org/cdt,surgical stent,9,8
procedure,D6069,http://www.ada.org/cdt,abutment supported retainer for porcelain fused to metal FPD (high noble metal),8,8
procedure,D5821,http://www.ada.org/cdt,"interim partial denture (including retentive/clasping materials, rests, and teeth), mandibular",8,8
procedure,D0485,http://www.ada.org/cdt,consultation including preparation of slides from biopsy material supplied by referring source,8,8
procedure,D4264,http://www.ada.org/cdt,bone replacement graft - retained natural tooth - each additional site in quadrant,8,8
procedure,D7899,http://www.ada.org/cdt,"unspecified TMD therapy, by report",8,8
medication_request,314203,http://www.nlm.nih.gov/research/umls/rxnorm,quinapril 40 MG Oral Tablet,8,8
medication_request,856448,http://www.nlm.nih.gov/research/umls/rxnorm,propranolol hydrochloride 10 MG Oral Tablet,8,8
procedure,D5731,http://www.ada.org/cdt,reline complete mandibular denture (direct),8,8
condition,1085741000119102,http://snomed.info/sct,Contour of existing restoration of tooth biologically incompatible with oral health,8,8
procedure,D8020,http://www.ada.org/cdt,limited orthodontic treatment of the transitional dentition,8,8
procedure,D4321,http://www.ada.org/cdt,D4321,8,8
medication_request,200345,http://www.nlm.nih.gov/research/umls/rxnorm,simvastatin 80 MG Oral Tablet,8,8
procedure,D5933,http://www.ada.org/cdt,"obturator prosthesis, modification",8,8
medication_request,2003249,http://www.nlm.nih.gov/research/umls/rxnorm,lamivudine 300 MG / tenofovir disoproxil fumarate 300 MG Oral Tablet,101,8
medication_request,898342,http://www.nlm.nih.gov/research/umls/rxnorm,amlodipine 10 MG / benazepril hydrochloride 20 MG Oral Capsule,8,8
procedure,D6080,http://www.ada.org/cdt,implant maintenance procedures when prostheses are removed and reinserted including cleansing of prostheses and abutments,8,8
condition,D00.07,http://hl7.org/fhir/sid/icd-10,Carcinoma in situ of tongue,8,8
procedure,D0368,http://www.ada.org/cdt,cone beam CT capture and interpretation for TMJ series including two or more exposures,8,8
medication_request,746763,http://www.nlm.nih.gov/research/umls/rxnorm,NDA020503 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [Proventil],99,8
procedure,373786007,http://snomed.info/sct,Reasons for treatment delay (finding),8,8
procedure,D9971,http://www.ada.org/cdt,odontoplasty  per tooth,8,8
procedure,D2791,http://www.ada.org/cdt,crown  full cast predominantly base metal,8,8
medication_request,789980,http://www.nlm.nih.gov/research/umls/rxnorm,Ampicillin 100 MG/ML Injectable Solution,9,8
medication_request,1650142,http://www.nlm.nih.gov/research/umls/rxnorm,Doxycycline Monohydrate 100 MG Oral Tablet,8,8
condition,M26.601,http://hl7.org/fhir/sid/icd-10,"Right temporomandibular joint disorder, unspecified",7,7
condition,C44.31,http://hl7.org/fhir/sid/icd-10,Basal cell carcinoma of skin of other and unspecified parts of face,7,7
condition,152621000119105,http://snomed.info/sct,History of allotransplantation of bone marrow (situation),7,7
condition,K08.530,http://hl7.org/fhir/sid/icd-10,Fractured dental restorative material without loss of material,7,7
condition,M26.632,http://hl7.org/fhir/sid/icd-10,Articular disc disorder of left temporomandibular joint,7,7
condition,K06.1,http://hl7.org/fhir/sid/icd-10,Gingival enlargement,7,7
condition,S02.600A,http://hl7.org/fhir/sid/icd-10,"Fracture of unspecified part of body of mandible, unspecified side, initial encounter for closed fracture",7,7
condition,K04.2,http://hl7.org/fhir/sid/icd-10,Pulp degeneration,7,7
condition,C50.912,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of unspecified site of left female breast,7,7
condition,M26.02,http://hl7.org/fhir/sid/icd-10,Maxillary hypoplasia,7,7
condition,K04.99,http://hl7.org/fhir/sid/icd-10,Other diseases of pulp and periapical tissues,7,7
condition,K02.61,http://hl7.org/fhir/sid/icd-10,Dental caries on smooth surface limited to enamel,7,7
condition,D37.02,http://hl7.org/fhir/sid/icd-10,Neoplasm of uncertain behavior of tongue,7,7
condition,C44.222,http://hl7.org/fhir/sid/icd-10,Squamous cell carcinoma of skin of right ear and external auricular canal,7,7
condition,C32.8,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of overlapping sites of larynx,7,7
condition,D02.4,http://hl7.org/fhir/sid/icd-10,"Carcinoma in situ of respiratory system, unspecified",7,7
condition,K05.212,http://hl7.org/fhir/sid/icd-10,"Aggressive periodontitis, localized, moderate",7,7
condition,C04.8,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of overlapping sites of floor of mouth,7,7
condition,D00.00,http://hl7.org/fhir/sid/icd-10,"Carcinoma in situ of oral cavity, unspecified site",7,7
condition,S02.92XA,http://hl7.org/fhir/sid/icd-10,"Unspecified fracture of facial bones, initial encounter for closed fracture",7,7
condition,K13.4,http://hl7.org/fhir/sid/icd-10,Granuloma and granuloma-like lesions of oral mucosa,7,7
condition,C00.0,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of external upper lip,7,7
condition,C13.8,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of overlapping sites of hypopharynx,7,7
condition,C13.1,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of aryepiglottic fold, hypopharyngeal aspect",7,7
condition,K08.199,http://hl7.org/fhir/sid/icd-10,"Complete loss of teeth due to other specified cause, unspecified class",7,7
medication_request,856460,http://www.nlm.nih.gov/research/umls/rxnorm,24 HR propranolol hydrochloride 120 MG Extended Release Oral Capsule,7,7
medication_request,898690,http://www.nlm.nih.gov/research/umls/rxnorm,benazepril hydrochloride 20 MG Oral Tablet,7,7
encounter,387713003,http://snomed.info/sct,Surgical procedure (procedure),7,7
procedure,D8999,http://www.ada.org/cdt,unspecified orthodontic procedure by report,14,7
procedure,D3348,http://www.ada.org/cdt,retreatment of previous root canal therapy  molar,7,7
procedure,D7292,http://www.ada.org/cdt,placement of temporary anchorage device [screw retained plate] requiring flap,7,7
procedure,D4274,http://www.ada.org/cdt,mesial/distal wedge procedure single tooth when not performed in conjunction with surgical procedures in the same anatomical area,7,7
procedure,D7485,http://www.ada.org/cdt,reduction of osseous tuberosity,7,7
procedure,D7640,http://www.ada.org/cdt,mandible  closed reduction teeth immobilized if present,7,7
procedure,D5512,http://www.ada.org/cdt,"repair broken complete denture base, maxillary",7,7
procedure,D0417,http://www.ada.org/cdt,collection and preparation of saliva sample for laboratory diagnostic testing,7,7
procedure,D6091,http://www.ada.org/cdt,"replacement of replaceable part of semi-precision or precision attachment of implant/abutment supported prosthesis, per attachment",7,7
procedure,D9219,http://www.ada.org/cdt,"evaluation for moderate sedation, deep sedation or general anesthesia",7,7
procedure,D6085,http://www.ada.org/cdt,interim implant crown,7,7
procedure,D9930,http://www.ada.org/cdt,"treatment of complications (post-surgical) - unusual circumstances, by report",7,7
observation,22577-1,http://loinc.org,Toxoplasma gondii Ab [Presence] in Serum,7,7
medication_request,744842,http://www.nlm.nih.gov/research/umls/rxnorm,raltegravir 400 MG Oral Tablet,94,7
condition,M26.09,http://hl7.org/fhir/sid/icd-10,Other specified anomalies of jaw size,7,7
condition,C43.4,http://hl7.org/fhir/sid/icd-10,Malignant melanoma of scalp and neck,7,7
medication_request,1306292,http://www.nlm.nih.gov/research/umls/rxnorm,cobicistat 150 MG / elvitegravir 150 MG / emtricitabine 200 MG / tenofovir disoproxil fumarate 300 MG Oral Tablet,129,7
medication_request,200095,http://www.nlm.nih.gov/research/umls/rxnorm,irbesartan 150 MG Oral Tablet,7,7
procedure,D3426,http://www.ada.org/cdt,apicoectomy (each additional root),7,7
medication_request,317150,http://www.nlm.nih.gov/research/umls/rxnorm,ritonavir 100 MG Oral Capsule,90,7
condition,M26.07,http://hl7.org/fhir/sid/icd-10,Excessive tuberosity of jaw,7,7
condition,C11.1,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of posterior wall of nasopharynx,7,7
procedure,D5660,http://www.ada.org/cdt,add clasp to existing partial denture  per tooth,7,7
procedure,D4278,http://www.ada.org/cdt,"free soft tissue graft procedure (including recipient and donor surgical sites) each additional contiguous tooth, implant or edentulous tooth position in same graft site",7,7
procedure,D7980,http://www.ada.org/cdt,surgical sialolithotomy,7,7
condition,K08.429,http://hl7.org/fhir/sid/icd-10,"Partial loss of teeth due to periodontal diseases, unspecified class",7,7
procedure,D0486,http://www.ada.org/cdt,laboratory accession of transepithelial cytologic sample microscopic examination preparation and transmission of written report,7,7
procedure,609588000,http://snomed.info/sct,Prosthetic total arthroplasty of knee joint (procedure),8,7
procedure,D5850,http://www.ada.org/cdt,"tissue conditioning, maxillary",7,7
procedure,D5610,http://www.ada.org/cdt,D5610,7,7
condition,C10.3,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of posterior wall of oropharynx,7,7
procedure,D5630,http://www.ada.org/cdt,repair or replace broken retentive clasping materials  per tooth,7,7
